match_id,series_id,series_name,year,match_desc,match_format,start_date,end_date,state,status,venue_ground,venue_city,timezone,team1_id,team1_name,team1_sname,team2_id,team2_name,team2_sname,toss_winner_id,match_winner_id,margin_runs,margin_wickets,is_close_match
52013,4492,"England tour of Pakistan, 2022",2022,1st Test,TEST,01-12-2022 10:30,05-12-2022 10:30,complete,England won by 74 runs,Rawalpindi Cricket Stadium,Rawalpindi,+05:00,3,PAKISTAN,PAK,9,ENGLAND,ENG,9,9,74,NULL,0
52020,4492,"England tour of Pakistan, 2022",2022,2nd Test,TEST,09-12-2022 10:30,13-12-2022 10:30,complete,England won by 26 runs,Multan Cricket Stadium,Multan,+05:00,3,PAKISTAN,PAK,9,ENGLAND,ENG,9,9,26,NULL,1
52022,4492,"England tour of Pakistan, 2022",2022,3rd Test,TEST,17-12-2022 10:30,21-12-2022 10:30,complete,England won by 8 wkts,National Stadium,Karachi,+05:00,3,PAKISTAN,PAK,9,ENGLAND,ENG,9,9,NULL,8,0
53408,4786,"Ireland tour of England Only Test, 2023",2023,Only Test,TEST,01-06-2023 15:30,04-06-2023 15:30,complete,England won by 10 wkts,Lord's,London,+01:00,9,ENGLAND,ENG,27,IRELAND,IRE,9,9,NULL,10,0
53497,4791,"New Zealand tour of England, 2023",2023,1st T20I,T20,30-08-2023 22:30,30-08-2023 22:30,complete,England won by 7 wkts,Riverside Ground,Chester-le-Street,+01:00,9,ENGLAND,ENG,13,NEW ZEALAND,NZ,9,9,NULL,7,0
53499,4791,"New Zealand tour of England, 2023",2023,2nd T20I,T20,01-09-2023 22:30,01-09-2023 22:30,complete,England won by 95 runs,Emirates Old Trafford,Manchester,+01:00,9,ENGLAND,ENG,13,NEW ZEALAND,NZ,9,9,95,NULL,0
53506,4791,"New Zealand tour of England, 2023",2023,3rd T20I,T20,03-09-2023 19:00,03-09-2023 19:00,complete,New Zealand won by 74 runs,Edgbaston,Birmingham,+01:00,9,ENGLAND,ENG,13,NEW ZEALAND,NZ,13,13,74,NULL,0
53513,4791,"New Zealand tour of England, 2023",2023,4th T20I,T20,05-09-2023 22:30,05-09-2023 22:30,complete,New Zealand won by 6 wkts,Trent Bridge,Nottingham,+01:00,9,ENGLAND,ENG,13,NEW ZEALAND,NZ,13,13,NULL,6,0
53520,4791,"New Zealand tour of England, 2023",2023,1st ODI,ODI,08-09-2023 17:00,08-09-2023 17:00,complete,New Zealand won by 8 wkts,Sophia Gardens,Cardiff,+01:00,9,ENGLAND,ENG,13,NEW ZEALAND,NZ,13,13,NULL,8,0
53525,4791,"New Zealand tour of England, 2023",2023,2nd ODI,ODI,10-09-2023 15:30,10-09-2023 15:30,complete,England won by 79 runs (34 Ovs per side due to rain),The Rose Bowl,Southampton,+01:00,9,ENGLAND,ENG,13,NEW ZEALAND,NZ,9,9,79,NULL,0
53532,4791,"New Zealand tour of England, 2023",2023,3rd ODI,ODI,13-09-2023 17:00,13-09-2023 17:00,complete,England won by 181 runs,Kennington Oval,London,+01:00,9,ENGLAND,ENG,13,NEW ZEALAND,NZ,9,9,181,NULL,0
53534,4791,"New Zealand tour of England, 2023",2023,4th ODI,ODI,15-09-2023 17:00,15-09-2023 17:00,complete,England won by 100 runs,Lord's,London,+01:00,9,ENGLAND,ENG,13,NEW ZEALAND,NZ,9,9,100,NULL,0
53574,4805,"Ireland tour of England ODI Series, 2023",2023,1st ODI,ODI,20-09-2023 17:00,20-09-2023 17:00,complete,Match abandoned due to rain,Headingley,Leeds,+01:00,9,ENGLAND,ENG,27,IRELAND,IRE,NULL,NULL,NULL,NULL,0
53576,4805,"Ireland tour of England ODI Series, 2023",2023,2nd ODI,ODI,23-09-2023 15:30,23-09-2023 15:30,complete,England won by 48 runs,Trent Bridge,Nottingham,+01:00,9,ENGLAND,ENG,27,IRELAND,IRE,9,9,48,NULL,1
53583,4805,"Ireland tour of England ODI Series, 2023",2023,3rd ODI,ODI,26-09-2023 17:00,26-09-2023 17:00,complete,No result,County Ground,Bristol,+01:00,9,ENGLAND,ENG,27,IRELAND,IRE,9,NULL,NULL,NULL,0
56164,4847,"England tour of South Africa, 2023",2023,1st ODI,ODI,27-01-2023 16:30,27-01-2023 16:30,complete,South Africa won by 27 runs,Mangaung Oval,Bloemfontein,+02:00,11,SOUTH AFRICA,RSA,9,ENGLAND,ENG,11,11,27,NULL,1
56171,4847,"England tour of South Africa, 2023",2023,2nd ODI,ODI,29-01-2023 13:30,29-01-2023 13:30,complete,South Africa won by 5 wkts,Mangaung Oval,Bloemfontein,+02:00,11,SOUTH AFRICA,RSA,9,ENGLAND,ENG,11,11,NULL,5,0
56178,4847,"England tour of South Africa, 2023",2023,3rd ODI,ODI,01-02-2023 16:30,01-02-2023 16:30,complete,England won by 59 runs,Diamond Oval,Kimberley,+02:00,11,SOUTH AFRICA,RSA,9,ENGLAND,ENG,9,9,59,NULL,0
56185,4854,"West Indies tour of South Africa, 2023",2023,1st Test,TEST,28-02-2023 13:30,04-03-2023 13:30,complete,South Africa won by 87 runs,SuperSport Park,Centurion,+02:00,11,SOUTH AFRICA,RSA,10,WEST INDIES,WI,11,11,87,NULL,0
56192,4854,"West Indies tour of South Africa, 2023",2023,2nd Test,TEST,08-03-2023 13:30,12-03-2023 13:30,complete,South Africa won by 284 runs,The Wanderers Stadium,Johannesburg,+02:00,11,SOUTH AFRICA,RSA,10,WEST INDIES,WI,11,11,284,NULL,0
56199,4854,"West Indies tour of South Africa, 2023",2023,1st ODI,ODI,16-03-2023 16:30,16-03-2023 16:30,complete,Match abandoned without a ball being bowled due to rain (no toss),Buffalo Park,East London,+02:00,11,SOUTH AFRICA,RSA,10,WEST INDIES,WI,NULL,NULL,NULL,NULL,0
56206,4854,"West Indies tour of South Africa, 2023",2023,2nd ODI,ODI,18-03-2023 16:30,18-03-2023 16:30,complete,West Indies won by 48 runs,Buffalo Park,East London,+02:00,11,SOUTH AFRICA,RSA,10,WEST INDIES,WI,10,10,48,NULL,1
56208,4854,"West Indies tour of South Africa, 2023",2023,3rd ODI,ODI,21-03-2023 13:30,21-03-2023 13:30,complete,South Africa won by 4 wkts,Senwes Park,Potchefstroom,+02:00,11,SOUTH AFRICA,RSA,10,WEST INDIES,WI,11,11,NULL,4,1
56213,4854,"West Indies tour of South Africa, 2023",2023,1st T20I,T20,25-03-2023 17:30,25-03-2023 17:30,complete,West Indies won by 3 wkts - 11 Overs game due to rain,SuperSport Park,Centurion,+02:00,11,SOUTH AFRICA,RSA,10,WEST INDIES,WI,10,10,NULL,3,1
56215,4854,"West Indies tour of South Africa, 2023",2023,2nd T20I,T20,26-03-2023 17:30,26-03-2023 17:30,complete,South Africa won by 6 wkts,SuperSport Park,Centurion,+02:00,11,SOUTH AFRICA,RSA,10,WEST INDIES,WI,11,11,NULL,6,0
56222,4854,"West Indies tour of South Africa, 2023",2023,3rd T20I,T20,28-03-2023 21:30,28-03-2023 21:30,complete,West Indies won by 7 runs,The Wanderers Stadium,Johannesburg,+02:00,11,SOUTH AFRICA,RSA,10,WEST INDIES,WI,10,10,7,NULL,1
56717,4889,"New Zealand tour of Pakistan, 2022-23",2022,1st Test,TEST,26-12-2022 10:30,30-12-2022 10:30,complete,Match drawn,National Stadium,Karachi,+05:00,3,PAKISTAN,PAK,13,NEW ZEALAND,NZ,13,NULL,NULL,NULL,0
56724,4889,"New Zealand tour of Pakistan, 2022-23",2022,2nd Test,TEST,02-01-2023 10:30,06-01-2023 10:30,complete,Match drawn,National Stadium,Karachi,+05:00,3,PAKISTAN,PAK,13,NEW ZEALAND,NZ,3,NULL,NULL,NULL,0
56726,4889,"New Zealand tour of Pakistan, 2022-23",2022,1st ODI,ODI,09-01-2023 15:00,09-01-2023 15:00,complete,Pakistan won by 6 wkts,National Stadium,Karachi,+05:00,3,PAKISTAN,PAK,13,NEW ZEALAND,NZ,3,3,NULL,6,0
56733,4889,"New Zealand tour of Pakistan, 2022-23",2022,2nd ODI,ODI,11-01-2023 15:00,11-01-2023 15:00,complete,New Zealand won by 79 runs,National Stadium,Karachi,+05:00,3,PAKISTAN,PAK,13,NEW ZEALAND,NZ,13,13,79,NULL,0
56740,4889,"New Zealand tour of Pakistan, 2022-23",2022,3rd ODI,ODI,13-01-2023 15:00,13-01-2023 15:00,complete,New Zealand won by 2 wkts,National Stadium,Karachi,+05:00,3,PAKISTAN,PAK,13,NEW ZEALAND,NZ,13,13,NULL,2,1
56747,4896,"New Zealand tour of Pakistan, 2023",2023,1st T20I,T20,14-04-2023 21:30,14-04-2023 21:30,complete,Pakistan won by 88 runs,Gaddafi Stadium,Lahore,+05:00,3,PAKISTAN,PAK,13,NEW ZEALAND,NZ,3,3,88,NULL,0
56754,4896,"New Zealand tour of Pakistan, 2023",2023,2nd T20I,T20,15-04-2023 21:30,15-04-2023 21:30,complete,Pakistan won by 38 runs,Gaddafi Stadium,Lahore,+05:00,3,PAKISTAN,PAK,13,NEW ZEALAND,NZ,3,3,38,NULL,1
56759,4896,"New Zealand tour of Pakistan, 2023",2023,3rd T20I,T20,17-04-2023 21:30,17-04-2023 21:30,complete,New Zealand won by 4 runs,Gaddafi Stadium,Lahore,+05:00,3,PAKISTAN,PAK,13,NEW ZEALAND,NZ,13,13,4,NULL,1
56761,4896,"New Zealand tour of Pakistan, 2023",2023,4th T20I,T20,20-04-2023 21:30,20-04-2023 21:30,complete,No result,Rawalpindi Cricket Stadium,Rawalpindi,+05:00,3,PAKISTAN,PAK,13,NEW ZEALAND,NZ,13,NULL,NULL,NULL,0
56768,4896,"New Zealand tour of Pakistan, 2023",2023,5th T20I,T20,24-04-2023 21:30,24-04-2023 21:30,complete,New Zealand won by 6 wkts,Rawalpindi Cricket Stadium,Rawalpindi,+05:00,3,PAKISTAN,PAK,13,NEW ZEALAND,NZ,13,13,NULL,6,0
56773,4896,"New Zealand tour of Pakistan, 2023",2023,1st ODI,ODI,27-04-2023 16:00,27-04-2023 16:00,complete,Pakistan won by 5 wkts,Rawalpindi Cricket Stadium,Rawalpindi,+05:00,3,PAKISTAN,PAK,13,NEW ZEALAND,NZ,3,3,NULL,5,0
56775,4896,"New Zealand tour of Pakistan, 2023",2023,2nd ODI,ODI,29-04-2023 16:00,29-04-2023 16:00,complete,Pakistan won by 7 wkts,Rawalpindi Cricket Stadium,Rawalpindi,+05:00,3,PAKISTAN,PAK,13,NEW ZEALAND,NZ,3,3,NULL,7,0
56782,4896,"New Zealand tour of Pakistan, 2023",2023,3rd ODI,ODI,03-05-2023 16:00,03-05-2023 16:00,complete,Pakistan won by 26 runs,National Stadium,Karachi,+05:00,3,PAKISTAN,PAK,13,NEW ZEALAND,NZ,3,3,26,NULL,1
56787,4896,"New Zealand tour of Pakistan, 2023",2023,4th ODI,ODI,05-05-2023 16:00,05-05-2023 16:00,complete,Pakistan won by 102 runs,National Stadium,Karachi,+05:00,3,PAKISTAN,PAK,13,NEW ZEALAND,NZ,3,3,102,NULL,0
56789,4896,"New Zealand tour of Pakistan, 2023",2023,5th ODI,ODI,07-05-2023 16:00,07-05-2023 16:00,complete,New Zealand won by 47 runs,National Stadium,Karachi,+05:00,3,PAKISTAN,PAK,13,NEW ZEALAND,NZ,13,13,47,NULL,1
56936,4903,"Afghanistan tour of Sri Lanka, 2022",2022,1st ODI,ODI,25-11-2022 14:30,25-11-2022 14:30,complete,Afghanistan won by 60 runs,Pallekele International Cricket Stadium,Pallekele,+05:30,5,SRI LANKA,SL,96,AFGHANISTAN,AFG,96,96,60,NULL,0
56943,4903,"Afghanistan tour of Sri Lanka, 2022",2022,2nd ODI,ODI,27-11-2022 14:30,27-11-2022 14:30,complete,No result - due to rain,Pallekele International Cricket Stadium,Pallekele,+05:30,5,SRI LANKA,SL,96,AFGHANISTAN,AFG,5,NULL,NULL,NULL,0
56950,4903,"Afghanistan tour of Sri Lanka, 2022",2022,3rd ODI,ODI,30-11-2022 14:30,30-11-2022 14:30,complete,Sri Lanka won by 4 wkts,Pallekele International Cricket Stadium,Pallekele,+05:30,5,SRI LANKA,SL,96,AFGHANISTAN,AFG,5,5,NULL,4,1
56955,4905,"India tour of Bangladesh, 2022",2022,1st ODI,ODI,04-12-2022 11:30,04-12-2022 11:30,complete,Bangladesh won by 1 wkt,Shere Bangla National Stadium,Dhaka,+06:00,6,BANGLADESH,BAN,2,INDIA,IND,6,6,NULL,1,1
56962,4905,"India tour of Bangladesh, 2022",2022,2nd ODI,ODI,07-12-2022 11:30,07-12-2022 11:30,complete,Bangladesh won by 5 runs,Shere Bangla National Stadium,Dhaka,+06:00,6,BANGLADESH,BAN,2,INDIA,IND,6,6,5,NULL,1
56964,4905,"India tour of Bangladesh, 2022",2022,3rd ODI,ODI,10-12-2022 11:30,10-12-2022 11:30,complete,India won by 227 runs,Bir Sreshtho Flight Lieutenant Matiur Rahman Stadium,Chattogram,+06:00,6,BANGLADESH,BAN,2,INDIA,IND,2,2,227,NULL,0
56969,4905,"India tour of Bangladesh, 2022",2022,1st Test,TEST,14-12-2022 09:00,18-12-2022 09:00,complete,India won by 188 runs,Bir Sreshtho Flight Lieutenant Matiur Rahman Stadium,Chattogram,+06:00,6,BANGLADESH,BAN,2,INDIA,IND,2,2,188,NULL,0
56976,4905,"India tour of Bangladesh, 2022",2022,2nd Test,TEST,22-12-2022 09:00,26-12-2022 09:00,complete,India won by 3 wkts,Shere Bangla National Stadium,Dhaka,+06:00,6,BANGLADESH,BAN,2,INDIA,IND,2,2,NULL,3,1
58131,4245,"West Indies tour of Australia, 2022",2022,4-day Warm-up Match,TEST,23-11-2022 08:30,26-11-2022 08:30,complete,Match drawn,Manuka Oval,Canberra,+11:00,279,PRIME MINISTERS XI,PMXI,10,WEST INDIES,WI,10,NULL,NULL,NULL,0
58826,4254,"South Africa tour of Australia, 2022-23",2022,4-day Warm-up Match,TEST,09-12-2022 05:30,12-12-2022 05:30,complete,Match drawn,Allan Border Field,Brisbane,+10:00,306,CRICKET AUSTRALIA XI,CAXI,11,SOUTH AFRICA,RSA,306,NULL,NULL,NULL,0
58833,4245,"West Indies tour of Australia, 2022",2022,3-day Warm-up Match,TEST,17-11-2022 05:00,19-11-2022 05:00,complete,Match drawn,EPC Solar Park,Canberra,+11:00,1291,NSW/ACT,NSW/ACT,10,WEST INDIES,WI,10,NULL,NULL,NULL,0
59951,5197,"Sri Lanka tour of India, 2023",2023,1st T20I,T20,03-01-2023 19:00,03-01-2023 19:00,complete,India won by 2 runs,Wankhede Stadium,Mumbai,+05:30,2,INDIA,IND,5,SRI LANKA,SL,2,2,2,NULL,1
59958,5197,"Sri Lanka tour of India, 2023",2023,2nd T20I,T20,05-01-2023 19:00,05-01-2023 19:00,complete,Sri Lanka won by 16 runs,Maharashtra Cricket Association Stadium,Pune,+05:30,2,INDIA,IND,5,SRI LANKA,SL,5,5,16,NULL,1
59960,5197,"Sri Lanka tour of India, 2023",2023,3rd T20I,T20,07-01-2023 19:00,07-01-2023 19:00,complete,India won by 91 runs,Niranjan Shah Stadium,Rajkot,+05:30,2,INDIA,IND,5,SRI LANKA,SL,2,2,91,NULL,0
59965,5197,"Sri Lanka tour of India, 2023",2023,1st ODI,ODI,10-01-2023 13:30,10-01-2023 13:30,complete,India won by 67 runs,Barsapara Cricket Stadium,Guwahati,+05:30,2,INDIA,IND,5,SRI LANKA,SL,2,2,67,NULL,0
59972,5197,"Sri Lanka tour of India, 2023",2023,2nd ODI,ODI,12-01-2023 13:30,12-01-2023 13:30,complete,India won by 4 wkts,Eden Gardens,Kolkata,+05:30,2,INDIA,IND,5,SRI LANKA,SL,2,2,NULL,4,1
59979,5197,"Sri Lanka tour of India, 2023",2023,3rd ODI,ODI,15-01-2023 13:30,15-01-2023 13:30,complete,India won by 317 runs,Greenfield International Stadium,Thiruvananthapuram,+05:30,2,INDIA,IND,5,SRI LANKA,SL,2,2,317,NULL,0
59981,5199,"New Zealand tour of India, 2023",2023,1st ODI,ODI,18-01-2023 13:30,18-01-2023 13:30,complete,India won by 12 runs,Rajiv Gandhi International Stadium,Hyderabad,+05:30,2,INDIA,IND,13,NEW ZEALAND,NZ,2,2,12,NULL,1
59986,5199,"New Zealand tour of India, 2023",2023,2nd ODI,ODI,21-01-2023 13:30,21-01-2023 13:30,complete,India won by 8 wkts,Shaheed Veer Narayan Singh International Stadium,Raipur,+05:30,2,INDIA,IND,13,NEW ZEALAND,NZ,2,2,NULL,8,0
59988,5199,"New Zealand tour of India, 2023",2023,3rd ODI,ODI,24-01-2023 13:30,24-01-2023 13:30,complete,India won by 90 runs,Holkar Cricket Stadium,Indore,+05:30,2,INDIA,IND,13,NEW ZEALAND,NZ,2,2,90,NULL,0
59995,5199,"New Zealand tour of India, 2023",2023,1st T20I,T20,27-01-2023 19:00,27-01-2023 19:00,complete,New Zealand won by 21 runs,JSCA International Stadium Complex,Ranchi,+05:30,2,INDIA,IND,13,NEW ZEALAND,NZ,13,13,21,NULL,1
60000,5199,"New Zealand tour of India, 2023",2023,2nd T20I,T20,29-01-2023 19:00,29-01-2023 19:00,complete,India won by 6 wkts,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,+05:30,2,INDIA,IND,13,NEW ZEALAND,NZ,2,2,NULL,6,0
60007,5199,"New Zealand tour of India, 2023",2023,3rd T20I,T20,01-02-2023 19:00,01-02-2023 19:00,complete,India won by 168 runs,Narendra Modi Stadium,Ahmedabad,+05:30,2,INDIA,IND,13,NEW ZEALAND,NZ,2,2,168,NULL,0
60009,5204,"Australia tour of India, 2023",2023,1st Test,TEST,09-02-2023 09:30,13-02-2023 09:30,complete,India won by an innings and 132 runs,Vidarbha Cricket Association Stadium,Nagpur,+05:30,2,INDIA,IND,4,AUSTRALIA,AUS,2,2,132,NULL,0
60016,5204,"Australia tour of India, 2023",2023,2nd Test,TEST,17-02-2023 09:30,21-02-2023 09:30,complete,India won by 6 wkts,Arun Jaitley Stadium,Delhi,+05:30,2,INDIA,IND,4,AUSTRALIA,AUS,2,2,NULL,6,0
60023,5204,"Australia tour of India, 2023",2023,3rd Test,TEST,01-03-2023 09:30,05-03-2023 09:30,complete,Australia won by 9 wkts,Holkar Cricket Stadium,Indore,+05:30,2,INDIA,IND,4,AUSTRALIA,AUS,4,4,NULL,9,0
60028,5204,"Australia tour of India, 2023",2023,4th Test,TEST,09-03-2023 09:30,13-03-2023 09:30,complete,Match drawn,Narendra Modi Stadium,Ahmedabad,+05:30,2,INDIA,IND,4,AUSTRALIA,AUS,4,NULL,NULL,NULL,0
60035,5204,"Australia tour of India, 2023",2023,1st ODI,ODI,17-03-2023 13:30,17-03-2023 13:30,complete,India won by 5 wkts,Wankhede Stadium,Mumbai,+05:30,2,INDIA,IND,4,AUSTRALIA,AUS,2,2,NULL,5,0
60037,5204,"Australia tour of India, 2023",2023,2nd ODI,ODI,19-03-2023 13:30,19-03-2023 13:30,complete,Australia won by 10 wkts,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,+05:30,2,INDIA,IND,4,AUSTRALIA,AUS,4,4,NULL,10,0
60042,5204,"Australia tour of India, 2023",2023,3rd ODI,ODI,22-03-2023 13:30,22-03-2023 13:30,complete,Australia won by 21 runs,MA Chidambaram Stadium,Chennai,+05:30,2,INDIA,IND,4,AUSTRALIA,AUS,4,4,21,NULL,1
60063,5213,"Ireland tour of Zimbabwe, 2023",2023,1st T20I,T20,12-01-2023 16:30,12-01-2023 16:30,complete,Zimbabwe won by 5 wkts,Harare Sports Club,Harare,+02:00,12,ZIMBABWE,ZIM,27,IRELAND,IRE,12,12,NULL,5,0
60070,5213,"Ireland tour of Zimbabwe, 2023",2023,2nd T20I,T20,14-01-2023 16:30,14-01-2023 16:30,complete,Ireland won by 6 wkts,Harare Sports Club,Harare,+02:00,12,ZIMBABWE,ZIM,27,IRELAND,IRE,27,27,NULL,6,0
60072,5213,"Ireland tour of Zimbabwe, 2023",2023,3rd T20I,T20,15-01-2023 16:30,15-01-2023 16:30,complete,Zimbabwe won by 4 wkts,Harare Sports Club,Harare,+02:00,12,ZIMBABWE,ZIM,27,IRELAND,IRE,12,12,NULL,4,1
60079,5213,"Ireland tour of Zimbabwe, 2023",2023,1st ODI,ODI,18-01-2023 12:45,18-01-2023 12:45,complete,Zimbabwe won by 3 wkts (DLS Method),Harare Sports Club,Harare,+02:00,12,ZIMBABWE,ZIM,27,IRELAND,IRE,12,12,NULL,3,1
60084,5213,"Ireland tour of Zimbabwe, 2023",2023,2nd ODI,ODI,21-01-2023 12:45,21-01-2023 12:45,complete,Ireland won by 46 runs,Harare Sports Club,Harare,+02:00,12,ZIMBABWE,ZIM,27,IRELAND,IRE,27,27,46,NULL,1
60086,5213,"Ireland tour of Zimbabwe, 2023",2023,3rd ODI,ODI,23-01-2023 12:45,23-01-2023 12:45,complete,No result,Harare Sports Club,Harare,+02:00,12,ZIMBABWE,ZIM,27,IRELAND,IRE,12,NULL,NULL,NULL,0
60765,5260,"West Indies tour of Zimbabwe, 2023",2023,3-day Warm-up Match,TEST,28-01-2023 13:30,30-01-2023 13:30,complete,Match drawn,Bulawayo Athletic Club,Bulawayo,+02:00,269,ZIMBABWE XI,ZIMXI,10,WEST INDIES,WI,10,NULL,NULL,NULL,0
60772,5260,"West Indies tour of Zimbabwe, 2023",2023,1st Test,TEST,04-02-2023 13:30,08-02-2023 13:30,complete,Match drawn,Queens Sports Club,Bulawayo,+02:00,12,ZIMBABWE,ZIM,10,WEST INDIES,WI,12,NULL,NULL,NULL,0
60777,5260,"West Indies tour of Zimbabwe, 2023",2023,2nd Test,TEST,12-02-2023 13:30,16-02-2023 13:30,complete,West Indies won by an innings and 4 runs,Queens Sports Club,Bulawayo,+02:00,12,ZIMBABWE,ZIM,10,WEST INDIES,WI,10,10,4,NULL,1
60842,5276,"England tour of Bangladesh, 2023",2023,1st ODI,ODI,01-03-2023 11:30,01-03-2023 11:30,complete,England won by 3 wkts,Shere Bangla National Stadium,Dhaka,+06:00,6,BANGLADESH,BAN,9,ENGLAND,ENG,9,9,NULL,3,1
60849,5276,"England tour of Bangladesh, 2023",2023,2nd ODI,ODI,03-03-2023 11:30,03-03-2023 11:30,complete,England won by 132 runs,Shere Bangla National Stadium,Dhaka,+06:00,6,BANGLADESH,BAN,9,ENGLAND,ENG,9,9,132,NULL,0
60856,5276,"England tour of Bangladesh, 2023",2023,3rd ODI,ODI,06-03-2023 11:30,06-03-2023 11:30,complete,Bangladesh won by 50 runs,Bir Sreshtho Flight Lieutenant Matiur Rahman Stadium,Chattogram,+06:00,6,BANGLADESH,BAN,9,ENGLAND,ENG,6,6,50,NULL,0
60863,5276,"England tour of Bangladesh, 2023",2023,1st T20I,T20,09-03-2023 14:30,09-03-2023 14:30,complete,Bangladesh won by 6 wkts,Bir Sreshtho Flight Lieutenant Matiur Rahman Stadium,Chattogram,+06:00,6,BANGLADESH,BAN,9,ENGLAND,ENG,6,6,NULL,6,0
60868,5276,"England tour of Bangladesh, 2023",2023,2nd T20I,T20,12-03-2023 14:30,12-03-2023 14:30,complete,Bangladesh won by 4 wkts,Shere Bangla National Stadium,Dhaka,+06:00,6,BANGLADESH,BAN,9,ENGLAND,ENG,6,6,NULL,4,1
60870,5276,"England tour of Bangladesh, 2023",2023,3rd T20I,T20,14-03-2023 14:30,14-03-2023 14:30,complete,Bangladesh won by 16 runs,Shere Bangla National Stadium,Dhaka,+06:00,6,BANGLADESH,BAN,9,ENGLAND,ENG,6,6,16,NULL,1
62799,5490,"Ireland tour of Bangladesh, 2023",2023,1st ODI,ODI,18-03-2023 13:30,18-03-2023 13:30,complete,Bangladesh won by 183 runs,Sylhet International Cricket Stadium,Sylhet,+06:00,6,BANGLADESH,BAN,27,IRELAND,IRE,6,6,183,NULL,0
62802,5490,"Ireland tour of Bangladesh, 2023",2023,2nd ODI,ODI,20-03-2023 13:30,20-03-2023 13:30,complete,No result(due to rain),Sylhet International Cricket Stadium,Sylhet,+06:00,6,BANGLADESH,BAN,27,IRELAND,IRE,6,NULL,NULL,NULL,0
62813,5490,"Ireland tour of Bangladesh, 2023",2023,3rd ODI,ODI,23-03-2023 14:00,23-03-2023 14:00,complete,Bangladesh won by 10 wkts,Sylhet International Cricket Stadium,Sylhet,+06:00,6,BANGLADESH,BAN,27,IRELAND,IRE,6,6,NULL,10,0
62827,5490,"Ireland tour of Bangladesh, 2023",2023,1st T20I,T20,27-03-2023 13:30,27-03-2023 13:30,complete,Bangladesh won by 22 runs (DLS method),Bir Sreshtho Flight Lieutenant Matiur Rahman Stadium,Chattogram,+06:00,6,BANGLADESH,BAN,27,IRELAND,IRE,6,6,22,NULL,1
62834,5490,"Ireland tour of Bangladesh, 2023",2023,2nd T20I,T20,29-03-2023 13:30,29-03-2023 13:30,complete,Bangladesh won by 77 runs,Bir Sreshtho Flight Lieutenant Matiur Rahman Stadium,Chattogram,+06:00,6,BANGLADESH,BAN,27,IRELAND,IRE,6,6,77,NULL,0
62837,5490,"Ireland tour of Bangladesh, 2023",2023,3rd T20I,T20,31-03-2023 13:30,31-03-2023 13:30,complete,Ireland won by 7 wkts,Bir Sreshtho Flight Lieutenant Matiur Rahman Stadium,Chattogram,+06:00,6,BANGLADESH,BAN,27,IRELAND,IRE,27,27,NULL,7,0
62841,5490,"Ireland tour of Bangladesh, 2023",2023,Only Test,TEST,04-04-2023 09:30,08-04-2023 09:30,complete,Bangladesh won by 7 wkts,Shere Bangla National Stadium,Dhaka,+06:00,6,BANGLADESH,BAN,27,IRELAND,IRE,6,6,NULL,7,0
65336,4413,"England tour of New Zealand, 2023",2023,2-day Warm-up Match,TEST,08-02-2023 06:30,09-02-2023 06:30,complete,Match drawn,Seddon Park,Hamilton,+13:00,286,NEW ZEALAND XI,NZXI,9,ENGLAND,ENG,286,NULL,NULL,NULL,0
65403,4415,"Sri Lanka tour New Zealand, 2023",2023,2-day Warm-up Match,TEST,04-03-2023 03:30,05-03-2023 03:30,complete,Match drawn,Bert Sutcliffe Oval,Lincoln,+13:00,286,NEW ZEALAND XI,NZXI,5,SRI LANKA,SL,286,NULL,NULL,NULL,0
65781,4854,"West Indies tour of South Africa, 2023",2023,3-day Practice Match,TEST,21-02-2023 13:30,23-02-2023 13:30,complete,Match drawn,Willowmoore Park,Benoni,+02:00,267,SOUTH AFRICAN INVITATION XI,RSAIXI,10,WEST INDIES,WI,10,NULL,NULL,NULL,0
65784,5490,"Ireland tour of Bangladesh, 2023",2023,Practice Match,ODI,15-03-2023 09:00,15-03-2023 09:00,complete,Ireland won by 77 runs - Reduced to 40 overs - DLS method (Target 259),Sylhet International Cricket Stadium,Sylhet,+06:00,323,BANGLADESH CRICKET BOARD XI,BCBXI,27,IRELAND,IRE,27,27,77,NULL,0
66908,5987,"Afghanistan v Pakistan in UAE, 2023",2023,1st T20I,T20,24-03-2023 21:30,24-03-2023 21:30,complete,Afghanistan won by 6 wkts,Sharjah Cricket Stadium,Sharjah,+04:00,96,AFGHANISTAN,AFG,3,PAKISTAN,PAK,96,96,NULL,6,0
66911,5987,"Afghanistan v Pakistan in UAE, 2023",2023,2nd T20I,T20,26-03-2023 21:30,26-03-2023 21:30,complete,Afghanistan won by 7 wkts,Sharjah Cricket Stadium,Sharjah,+04:00,96,AFGHANISTAN,AFG,3,PAKISTAN,PAK,96,96,NULL,7,0
66918,5987,"Afghanistan v Pakistan in UAE, 2023",2023,3rd T20I,T20,27-03-2023 21:30,27-03-2023 21:30,complete,Pakistan won by 66 runs,Sharjah Cricket Stadium,Sharjah,+04:00,96,AFGHANISTAN,AFG,3,PAKISTAN,PAK,3,3,66,NULL,0
